序號,答案
20240715131001,986.43
20240715132001,820.68
20240715133001,566.12
20240715134001,492.31
20240715135001,743.92
20240715140001,793.77
20240715141001,684.42
20240715142001,582.1
20240715143001,561.29
20240715144001,571.51
20240715145001,323.25
20240715150001,174.86
20240715151001,320.3
20240715152001,118.18
20240715153001,125.74
20240715154001,90.43
20240715155001,231.1
20240715160001,142.32
20240715161001,127.51
20240715162001,89.99
20240715163001,70.5
20240715164001,66.05
20240715165001,53.09
20240927090004,743.66
20240927091004,839.26
20240927092004,707.18
20240927093004,786.03
20240927094004,812.58
20240927095004,833.17
20240927100004,1105.87
20240927101004,821.82
20240927102004,864.05
20240927103004,1064.69
20240927104004,1148.73
20240927105004,1129.75
20240927110004,1109.46
20240927111004,1021.03
20240927112004,954.08
20240927113004,959.42
20240927114004,935.13
20240927115004,830.3
20240927120004,678.16
20240927121004,721.41
20240927122004,565.49
20240927123004,611.66
20240927124004,606.24
20240927125004,618.31
20240927130004,526.86
20240927131004,342.42
20240927132004,464.11
20240927133004,439.77
20240927134004,380.02
20240927135004,377.69
20240927140004,200.02
20240927141004,188.93
20240927142004,194.35
20240927143004,174.09
20240927144004,128.19
20240927145004,101.68
20240927150004,80.99
20240927151004,55.49
20240927152004,40.35
20240927153004,39.95
20240927154004,30.46
20240927155004,29.17
20240927160004,22.81
20240927161004,20.93
20240927162004,24.95
20240927163004,35.78
20240927164004,16.46
20240927165004,13.1
20241018090004,916.35
20241018091004,781.8
20241018092004,839.32
20241018093004,951.07
20241018094004,1044.9
20241018095004,1036.3
20241018100004,1219.07
20241018101004,1210.29
20241018102004,1083.58
20241018103004,1090.11
20241018104004,1120.28
20241018105004,1156.24
20241018110004,1166.77
20241018111004,1185.76
20241018112004,1154.41
20241018113004,1149.84
20241018114004,1146.46
20241018115004,1178.66
20241018120004,1034.8
20241018121004,902.81
20241018122004,879.01
20241018123004,809.12
20241018124004,778.33
20241018125004,930.52
20241018130004,978.91
20241018131004,1084.89
20241018132004,1050.13
20241018133004,930.35
20241018134004,730.94
20241018135004,793.01
20241018140004,571.19
20241018141004,470.32
20241018142004,539.36
20241018143004,448.46
20241018144004,398.38
20241018145004,317.95
20241018150004,191.29
20241018151004,80.65
20241018152004,95.54
20241018153004,86.71
20241018154004,71.37
20241018155004,109.23
20241018160004,48.34
20241018161004,27.54
20241018162004,26.82
20241018163004,20.67
20241018164004,16.07
20241018165004,9.88
20240918090007,0.0
20240918091007,24.78
20240918092007,49.19
20240918093007,95.19
20240918094007,115.87
20240918095007,171.25
20240918100007,169.75
20240918101007,214.42
20240918102007,284.45
20240918103007,356.95
20240918104007,310.15
20240918105007,324.71
20240918110007,395.4
20240918111007,444.78
20240918112007,433.11
20240918113007,474.71
20240918114007,433.25
20240918115007,479.81
20240918120007,428.34
20240918121007,361.16
20240918122007,354.98
20240918123007,442.64
20240918124007,491.67
20240918125007,489.59
20240918130007,477.18
20240918131007,453.03
20240918132007,412.7
20240918133007,403.69
20240918134007,397.59
20240918135007,312.06
20240918140007,310.84
20240918141007,366.68
20240918142007,278.83
20240918143007,260.27
20240918144007,225.5
20240918145007,209.67
20240918150007,247.93
20240918151007,208.55
20240918152007,194.83
20240918153007,195.19
20240918154007,97.73
20240918155007,91.42
20240918160007,66.61
20240918161007,59.38
20240918162007,69.35
20240918163007,12.14
20240918164007,3.94
20240918165007,4.67
20240920090007,1251.72
20240920091007,1243.87
20240920092007,1388.67
20240920093007,1462.7
20240920094007,1515.24
20240920095007,1598.94
20240920100007,1674.97
20240920101007,1446.74
20240920102007,1263.79
20240920103007,1219.08
20240920104007,1306.06
20240920105007,1078.84
20240920110007,1235.98
20240920111007,1404.04
20240920112007,1254.35
20240920113007,1414.85
20240920114007,1629.14
20240920115007,1642.06
20240920120007,1595.84
20240920121007,1538.04
20240920122007,1591.76
20240920123007,1566.67
20240920124007,1512.11
20240920125007,1508.16
20240920130007,1313.21
20240920131007,1056.91
20240920132007,876.45
20240920133007,625.64
20240920134007,582.51
20240920135007,558.13
20240920140007,553.55
20240920141007,637.96
20240920142007,562.08
20240920143007,440.01
20240920144007,556.27
20240920145007,503.91
20240920150007,261.27
20240920151007,142.2
20240920152007,170.22
20240920153007,100.4
20240920154007,32.53
20240920155007,27.86
20240920160007,35.68
20240920161007,21.37
20240920162007,17.33
20240920163007,17.14
20240920164007,17.37
20240920165007,16.57
20241016090007,1190.98
20241016091007,1249.19
20241016092007,1340.06
20241016093007,1208.44
20241016094007,1261.49
20241016095007,1483.72
20241016100007,1613.68
20241016101007,1625.11
20241016102007,1244.23
20241016103007,1322.96
20241016104007,1296.29
20241016105007,1278.42
20241016110007,1452.17
20241016111007,1425.86
20241016112007,1543.44
20241016113007,1635.75
20241016114007,1578.74
20241016115007,1423.44
20241016120007,1259.56
20241016121007,1122.17
20241016122007,986.29
20241016123007,1001.98
20241016124007,848.71
20241016125007,639.68
20241016130007,653.37
20241016131007,494.04
20241016132007,347.55
20241016133007,161.02
20241016134007,158.53
20241016135007,190.69
20241016140007,111.98
20241016141007,156.34
20241016142007,200.02
20241016143007,211.88
20241016144007,223.83
20241016145007,94.0
20241016150007,157.95
20241016151007,105.23
20241016152007,67.05
20241016153007,68.41
20241016154007,78.69
20241016155007,75.73
20241016160007,64.3
20241016161007,58.83
20241016162007,50.31
20241016163007,49.79
20241016164007,43.85
20241016165007,39.02
20240922090008,0.0
20240922091008,5.12
20240922092008,0.0
20240922093008,0.0
20240922094008,0.54
20240922095008,0.0
20240922100008,9.93
20240922101008,6.12
20240922102008,0.0
20240922103008,63.07
20240922104008,166.7
20240922105008,199.22
20240922110008,349.62
20240922111008,498.77
20240922112008,527.67
20240922113008,618.42
20240922114008,610.13
20240922115008,545.56
20240922120008,547.08
20240922121008,496.29
20240922122008,496.51
20240922123008,459.98
20240922124008,435.4
20240922125008,502.96
20240922130008,335.27
20240922131008,373.87
20240922132008,314.24
20240922133008,285.02
20240922134008,305.95
20240922135008,230.87
20240922140008,220.51
20240922141008,201.82
20240922142008,142.18
20240922143008,37.91
20240922144008,17.68
20240922145008,21.38
20240922150008,37.55
20240922151008,22.12
20240922152008,15.3
20240922153008,11.44
20240922154008,11.95
20240922155008,13.81
20240922160008,0.0
20240922161008,2.34
20240922162008,2.75
20240922163008,3.13
20240922164008,0.0
20240922165008,0.0
20240928090008,41.73
20240928091008,33.31
20240928092008,22.28
20240928093008,29.52
20240928094008,34.74
20240928095008,32.5
20240928100008,27.71
20240928101008,0.0
20240928102008,193.84
20240928103008,537.82
20240928104008,644.38
20240928105008,772.66
20240928110008,708.97
20240928111008,695.81
20240928112008,632.03
20240928113008,587.26
20240928114008,760.69
20240928115008,658.48
20240928120008,634.06
20240928121008,601.68
20240928122008,722.52
20240928123008,640.01
20240928124008,668.75
20240928125008,536.83
20240928130008,627.63
20240928131008,489.29
20240928132008,665.52
20240928133008,607.9
20240928134008,661.69
20240928135008,623.0
20240928140008,305.93
20240928141008,307.75
20240928142008,312.83
20240928143008,201.0
20240928144008,126.56
20240928145008,85.45
20240928150008,58.6
20240928151008,33.81
20240928152008,32.85
20240928153008,27.19
20240928154008,23.8
20240928155008,21.66
20240928160008,13.32
20240928161008,16.5
20240928162008,14.62
20240928163008,11.05
20240928164008,6.83
20240928165008,5.12
20241011090008,165.97
20241011091008,244.71
20241011092008,290.09
20241011093008,354.41
20241011094008,407.17
20241011095008,454.25
20241011100008,300.31
20241011101008,300.89
20241011102008,271.39
20241011103008,187.92
20241011104008,155.99
20241011105008,114.99
20241011110008,105.81
20241011111008,79.24
20241011112008,68.7
20241011113008,62.27
20241011114008,56.76
20241011115008,60.04
20241011120008,44.19
20241011121008,46.6
20241011122008,43.39
20241011123008,41.24
20241011124008,37.02
20241011125008,27.42
20241011130008,36.06
20241011131008,33.86
20241011132008,30.32
20241011133008,29.59
20241011134008,21.11
20241011135008,19.17
20241011140008,7.8
20241011141008,7.8
20241011142008,8.08
20241011143008,8.59
20241011144008,11.23
20241011145008,5.52
20241011150008,0.0
20241011151008,0.0
20241011152008,0.0
20241011153008,0.0
20241011154008,0.0
20241011155008,3.86
20241011160008,0.0
20241011161008,0.0
20241011162008,0.0
20241011163008,0.0
20241011164008,0.0
20241011165008,0.0
20241016090008,19.69
20241016091008,23.97
20241016092008,26.04
20241016093008,98.23
20241016094008,253.8
20241016095008,249.26
20241016100008,414.3
20241016101008,785.38
20241016102008,715.85
20241016103008,732.32
20241016104008,584.63
20241016105008,723.97
20241016110008,961.24
20241016111008,1028.59
20241016112008,940.44
20241016113008,1059.3
20241016114008,1094.66
20241016115008,1024.62
20241016120008,782.93
20241016121008,776.97
20241016122008,699.68
20241016123008,613.1
20241016124008,514.63
20241016125008,466.97
20241016130008,568.34
20241016131008,574.79
20241016132008,541.09
20241016133008,408.5
20241016134008,390.01
20241016135008,279.38
20241016140008,221.15
20241016141008,172.92
20241016142008,151.6
20241016143008,117.99
20241016144008,73.44
20241016145008,66.37
20241016150008,80.99
20241016151008,54.36
20241016152008,57.51
20241016153008,49.34
20241016154008,43.53
20241016155008,47.65
20241016160008,45.45
20241016161008,40.3
20241016162008,33.25
20241016163008,37.49
20241016164008,38.56
20241016165008,37.6
20241018090008,12.71
20241018091008,17.85
20241018092008,18.51
20241018093008,29.02
20241018094008,38.33
20241018095008,22.86
20241018100008,161.09
20241018101008,846.35
20241018102008,1144.11
20241018103008,1079.71
20241018104008,1100.38
20241018105008,1064.94
20241018110008,1133.01
20241018111008,1196.1
20241018112008,935.93
20241018113008,1032.44
20241018114008,1235.14
20241018115008,1100.56
20241018120008,1201.65
20241018121008,1136.25
20241018122008,1024.74
20241018123008,1187.8
20241018124008,1211.52
20241018125008,1203.49
20241018130008,984.04
20241018131008,924.42
20241018132008,865.06
20241018133008,760.05
20241018134008,717.65
20241018135008,492.06
20241018140008,437.52
20241018141008,217.46
20241018142008,154.99
20241018143008,92.71
20241018144008,78.08
20241018145008,47.25
20241018150008,19.32
20241018151008,21.55
20241018152008,20.6
20241018153008,17.63
20241018154008,15.26
20241018155008,11.78
20241018160008,12.71
20241018161008,9.97
20241018162008,12.19
20241018163008,10.9
20241018164008,6.72
20241018165008,33.3
20241028090008,43.69
20241028091008,64.2
20241028092008,93.05
20241028093008,114.47
20241028094008,174.82
20241028095008,174.38
20241028100008,400.03
20241028101008,412.75
20241028102008,575.74
20241028103008,315.88
20241028104008,1128.68
20241028105008,1142.73
20241028110008,939.91
20241028111008,827.51
20241028112008,632.43
20241028113008,516.92
20241028114008,524.2
20241028115008,532.81
20241028120008,543.52
20241028121008,492.37
20241028122008,453.25
20241028123008,514.03
20241028124008,516.15
20241028125008,535.08
20241028130008,227.54
20241028131008,185.59
20241028132008,266.93
20241028133008,244.37
20241028134008,194.3
20241028135008,246.37
20241028140008,193.88
20241028141008,113.13
20241028142008,77.18
20241028143008,32.77
20241028144008,27.43
20241028145008,9.04
20241028150008,24.16
20241028151008,22.21
20241028152008,16.41
20241028153008,19.66
20241028154008,21.16
20241028155008,18.36
20241028160008,24.7
20241028161008,20.45
20241028162008,19.3
20241028163008,19.76
20241028164008,18.22
20241028165008,17.93
20240922090009,123.55
20240922091009,133.17
20240922092009,120.8
20240922093009,207.59
20240922094009,226.03
20240922095009,218.66
20240922100009,329.95
20240922101009,310.71
20240922102009,318.75
20240922103009,330.23
20240922104009,334.87
20240922105009,342.0
20240922110009,429.43
20240922111009,661.26
20240922112009,573.39
20240922113009,467.75
20240922114009,449.87
20240922115009,432.89
20240922120009,422.11
20240922121009,309.79
20240922122009,259.0
20240922123009,301.83
20240922124009,250.89
20240922125009,342.95
20240922130009,97.17
20240922131009,64.74
20240922132009,41.8
20240922133009,23.04
20240922134009,25.06
20240922135009,16.47
20240922140009,10.55
20240922141009,9.81
20240922142009,8.65
20240922143009,7.54
20240922144009,13.01
20240922145009,2.65
20240922150009,17.48
20240922151009,14.75
20240922152009,11.1
20240922153009,4.65
20240922154009,7.03
20240922155009,7.14
20240922160009,0.0
20240922161009,0.0
20240922162009,0.0
20240922163009,0.0
20240922164009,0.0
20240922165009,0.0
20240928090009,154.56
20240928091009,195.61
20240928092009,286.03
20240928093009,344.27
20240928094009,461.36
20240928095009,627.43
20240928100009,639.65
20240928101009,721.18
20240928102009,666.04
20240928103009,749.02
20240928104009,717.58
20240928105009,728.53
20240928110009,824.64
20240928111009,691.33
20240928112009,675.87
20240928113009,714.19
20240928114009,744.88
20240928115009,847.63
20240928120009,552.21
20240928121009,451.14
20240928122009,329.64
20240928123009,247.28
20240928124009,224.79
20240928125009,203.71
20240928130009,210.14
20240928131009,241.57
20240928132009,283.43
20240928133009,322.2
20240928134009,295.34
20240928135009,251.39
20240928140009,92.45
20240928141009,83.48
20240928142009,77.99
20240928143009,70.93
20240928144009,67.37
20240928145009,47.86
20240928150009,37.01
20240928151009,26.11
20240928152009,20.55
20240928153009,16.83
20240928154009,16.86
20240928155009,14.87
20240928160009,12.45
20240928161009,10.57
20240928162009,7.17
20240928163009,4.08
20240928164009,4.93
20240928165009,4.57
20240920090010,525.07
20240920091010,579.76
20240920092010,647.62
20240920093010,855.58
20240920094010,1041.27
20240920095010,1037.73
20240920100010,980.41
20240920101010,965.63
20240920102010,953.75
20240920103010,947.41
20240920104010,1148.41
20240920105010,913.06
20240920110010,1226.95
20240920111010,1131.63
20240920112010,1199.27
20240920113010,1272.81
20240920114010,1245.27
20240920115010,1149.08
20240920120010,1240.64
20240920121010,1324.12
20240920122010,1279.32
20240920123010,1228.81
20240920124010,1171.64
20240920125010,1121.26
20240920130010,1024.18
20240920131010,1408.47
20240920132010,1417.18
20240920133010,1097.38
20240920134010,683.24
20240920135010,750.88
20240920140010,520.7
20240920141010,333.62
20240920142010,272.98
20240920143010,242.79
20240920144010,196.23
20240920145010,76.83
20240920150010,43.74
20240920151010,31.61
20240920152010,9.57
20240920153010,3.91
20240920154010,0.0
20240920155010,0.0
20240920160010,4.82
20240920161010,6.4
20240920162010,3.49
20240920163010,5.55
20240920164010,13.15
20240920165010,12.11
20240928090010,294.71
20240928091010,284.68
20240928092010,320.2
20240928093010,390.09
20240928094010,587.81
20240928095010,596.41
20240928100010,910.81
20240928101010,872.59
20240928102010,811.63
20240928103010,885.48
20240928104010,1017.22
20240928105010,1210.57
20240928110010,1259.93
20240928111010,1220.08
20240928112010,1164.81
20240928113010,1125.63
20240928114010,1163.27
20240928115010,1134.7
20240928120010,844.35
20240928121010,770.68
20240928122010,884.23
20240928123010,716.61
20240928124010,465.06
20240928125010,604.06
20240928130010,557.64
20240928131010,491.43
20240928132010,594.42
20240928133010,555.79
20240928134010,670.45
20240928135010,575.93
20240928140010,308.04
20240928141010,250.02
20240928142010,296.98
20240928143010,206.85
