Sunlight(Lux),WSGust,WDGust,GloblRad,Precp,TxSoil0cm,TxSoil10cm,TxSoil20cm,TxSoil50cm,TxSoil100cm,WindSpeed(m/s)_yes,Pressure(hpa)_yes,Temperature(°C)_yes,Humidity(%)_yes,Sunlight(Lux)_yes,Power(mW)_yes,WSGust_yes,WDGust_yes,GloblRad_yes,Precp_yes,TxSoil0cm_yes,TxSoil10cm_yes,TxSoil20cm_yes,TxSoil50cm_yes,TxSoil100cm_yes,Sunlight(Lux)_last_min,Sunlight(Lux)_last_2min,Time,Minute,Direction_x,Direction_y,Location,Height,Predicted_Power
4411.702307122539,4.4,148.0,0.8,0.0,33.0,32.8,32.0,30.7,29.4,0.0,1012.24,31.66,83.27,2634.5,1.26,3.4,145.0,1.1,0.0,33.9,33.2,32.0,30.6,29.3,5511.493887227858,6822.510374210251,46.0,40.0,1.0,0.0,17.0,2.0,0.0
3696.817510095368,4.4,148.0,0.8,0.0,33.0,32.8,32.0,30.7,29.4,0.0,1012.34,31.19,85.1,2415.0,1.03,3.4,145.0,1.1,0.0,33.9,33.2,32.0,30.6,29.3,4411.702307122539,5511.493887227858,47.0,50.0,1.0,0.0,17.0,2.0,7.86
61644.50344436846,2.5,208.0,2.2,0.0,29.6,29.7,30.1,30.6,29.5,0.0,1011.92,47.06,38.18,41273.16,437.22,2.0,202.0,1.7,0.0,30.0,30.2,30.5,30.8,29.4,60739.58,59640.25,0.0,0.0,1.0,0.0,17.0,2.0,947.79
66092.57031731679,2.5,208.0,2.2,0.0,29.6,29.7,30.1,30.6,29.5,0.0,1011.91,47.42,38.0,43115.48,470.54,2.0,202.0,1.7,0.0,30.0,30.2,30.5,30.8,29.4,61644.50344436846,60739.58,1.0,10.0,1.0,0.0,17.0,2.0,995.91
68064.81322539957,2.5,208.0,2.2,0.0,29.6,29.7,30.1,30.6,29.5,0.0,1012.02,47.29,38.47,49000.6,613.56,2.0,202.0,1.7,0.0,30.0,30.2,30.5,30.8,29.4,66092.57031731679,61644.50344436846,2.0,20.0,1.0,0.0,17.0,2.0,812.66
68541.60029746572,2.5,208.0,2.2,0.0,29.6,29.7,30.1,30.6,29.5,0.0,1011.95,47.37,38.52,50259.31,627.54,2.0,202.0,1.7,0.0,30.0,30.2,30.5,30.8,29.4,68064.81322539957,66092.57031731679,3.0,30.0,1.0,0.0,17.0,2.0,843.48
71304.73160895184,2.5,208.0,2.2,0.0,29.6,29.7,30.1,30.6,29.5,0.0,1011.84,46.9,38.69,49116.86,583.11,2.0,202.0,1.7,0.0,30.0,30.2,30.5,30.8,29.4,68541.60029746572,68064.81322539957,4.0,40.0,1.0,0.0,17.0,2.0,886.34
74268.57730823576,2.5,208.0,2.2,0.0,29.6,29.7,30.1,30.6,29.5,0.0,1011.86,46.56,39.44,54947.89,713.48,2.0,202.0,1.7,0.0,30.0,30.2,30.5,30.8,29.4,71304.73160895184,68541.60029746572,5.0,50.0,1.0,0.0,17.0,2.0,915.37
76285.48143774564,3.0,206.0,2.9,0.0,30.2,29.9,30.1,30.6,29.5,0.0,1011.71,47.57,38.32,55146.81,684.9,2.0,198.0,2.2,0.0,30.5,30.3,30.5,30.8,29.4,74268.57730823576,71304.73160895184,6.0,0.0,1.0,0.0,17.0,2.0,1003.9
78040.55110587084,3.0,206.0,2.9,0.0,30.2,29.9,30.1,30.6,29.5,0.0,1011.57,47.83,37.96,54768.57,682.08,2.0,198.0,2.2,0.0,30.5,30.3,30.5,30.8,29.4,76285.48143774564,74268.57730823576,7.0,10.0,1.0,0.0,17.0,2.0,1023.92
80675.29602193563,3.0,206.0,2.9,0.0,30.2,29.9,30.1,30.6,29.5,0.0,1011.88,49.3,38.22,80266.4,1268.49,2.0,198.0,2.2,0.0,30.5,30.3,30.5,30.8,29.4,78040.55110587084,76285.48143774564,8.0,20.0,1.0,0.0,17.0,2.0,1179.6
81048.55384013244,3.0,206.0,2.9,0.0,30.2,29.9,30.1,30.6,29.5,0.0,1011.64,51.79,36.16,80905.92,1262.19,2.0,198.0,2.2,0.0,30.5,30.3,30.5,30.8,29.4,80675.29602193563,78040.55110587084,9.0,30.0,1.0,0.0,17.0,2.0,1211.93
78345.85067377583,3.0,206.0,2.9,0.0,30.2,29.9,30.1,30.6,29.5,0.0,1011.41,51.83,35.83,76317.6,1165.46,2.0,198.0,2.2,0.0,30.5,30.3,30.5,30.8,29.4,81048.55384013244,80675.29602193563,10.0,40.0,1.0,0.0,17.0,2.0,1181.55
72877.65855599633,3.0,206.0,2.9,0.0,30.2,29.9,30.1,30.6,29.5,0.0,1011.38,51.76,36.12,79291.96,1253.08,2.0,198.0,2.2,0.0,30.5,30.3,30.5,30.8,29.4,78345.85067377583,81048.55384013244,11.0,50.0,1.0,0.0,17.0,2.0,1022.69
57647.51271722766,3.7,272.0,3.2,0.0,31.0,30.1,30.2,30.5,29.5,0.0,1011.24,51.25,36.53,75623.46,1187.31,1.8,206.0,2.0,0.0,31.0,30.5,30.6,30.7,29.5,72877.65855599633,78345.85067377583,12.0,0.0,1.0,0.0,17.0,2.0,772.17
71973.58659588217,3.7,272.0,3.2,0.0,31.0,30.1,30.2,30.5,29.5,0.0,1011.23,51.02,37.31,84517.27,1335.33,1.8,206.0,2.0,0.0,31.0,30.5,30.6,30.7,29.5,57647.51271722766,72877.65855599633,13.0,10.0,1.0,0.0,17.0,2.0,1053.29
76906.15457630115,3.7,272.0,3.2,0.0,31.0,30.1,30.2,30.5,29.5,0.0,1011.01,51.6,36.62,82366.42,1299.48,1.8,206.0,2.0,0.0,31.0,30.5,30.6,30.7,29.5,71973.58659588217,57647.51271722766,14.0,20.0,1.0,0.0,17.0,2.0,1074.78
77025.19879152464,3.7,272.0,3.2,0.0,31.0,30.1,30.2,30.5,29.5,0.0,1010.86,51.18,37.01,78577.34,1244.66,1.8,206.0,2.0,0.0,31.0,30.5,30.6,30.7,29.5,76906.15457630115,71973.58659588217,15.0,30.0,1.0,0.0,17.0,2.0,1187.04
76102.14731725994,3.7,272.0,3.2,0.0,31.0,30.1,30.2,30.5,29.5,0.0,1010.7,51.19,37.21,75089.61,1193.73,1.8,206.0,2.0,0.0,31.0,30.5,30.6,30.7,29.5,77025.19879152464,76906.15457630115,16.0,40.0,1.0,0.0,17.0,2.0,1204.48
71266.36730369639,3.7,272.0,3.2,0.0,31.0,30.1,30.2,30.5,29.5,0.0,1010.52,50.85,37.65,73868.81,1186.3,1.8,206.0,2.0,0.0,31.0,30.5,30.6,30.7,29.5,76102.14731725994,77025.19879152464,17.0,50.0,1.0,0.0,17.0,2.0,1060.06
68122.13408657658,4.7,132.0,3.5,0.0,32.1,30.6,30.3,30.5,29.5,0.0,1010.48,51.11,37.62,76641.39,1261.62,3.2,126.0,3.2,0.0,32.1,30.8,30.7,30.7,29.5,71266.36730369639,76102.14731725994,18.0,0.0,1.0,0.0,17.0,2.0,1110.98
70883.38134886873,4.7,132.0,3.5,0.0,32.1,30.6,30.3,30.5,29.5,0.0,1010.39,51.43,37.47,75254.92,1244.45,3.2,126.0,3.2,0.0,32.1,30.8,30.7,30.7,29.5,68122.13408657658,71266.36730369639,19.0,10.0,1.0,0.0,17.0,2.0,1162.95
68298.66952008991,4.7,132.0,3.5,0.0,32.1,30.6,30.3,30.5,29.5,0.0,1010.26,51.19,37.72,72140.4,1185.84,3.2,126.0,3.2,0.0,32.1,30.8,30.7,30.7,29.5,70883.38134886873,68122.13408657658,20.0,20.0,1.0,0.0,17.0,2.0,1123.34
65901.34271973568,4.7,132.0,3.5,0.0,32.1,30.6,30.3,30.5,29.5,0.0,1010.07,51.44,37.82,71747.06,1165.32,3.2,126.0,3.2,0.0,32.1,30.8,30.7,30.7,29.5,68298.66952008991,70883.38134886873,21.0,30.0,1.0,0.0,17.0,2.0,1063.94
58325.48156485474,4.7,132.0,3.5,0.0,32.1,30.6,30.3,30.5,29.5,0.0,1009.95,51.92,37.37,68082.51,1115.36,3.2,126.0,3.2,0.0,32.1,30.8,30.7,30.7,29.5,65901.34271973568,68298.66952008991,22.0,40.0,1.0,0.0,17.0,2.0,1025.85
55253.765436649526,4.7,132.0,3.5,0.0,32.1,30.6,30.3,30.5,29.5,0.0,1009.81,51.81,37.59,64901.32,1072.44,3.2,126.0,3.2,0.0,32.1,30.8,30.7,30.7,29.5,58325.48156485474,65901.34271973568,23.0,50.0,1.0,0.0,17.0,2.0,1002.74
49523.0925732837,4.5,119.0,3.3,0.0,32.9,31.2,30.6,30.5,29.5,0.0,1009.73,52.09,37.23,61471.09,1005.97,4.3,134.0,3.5,0.0,33.0,31.3,30.8,30.7,29.5,55253.765436649526,58325.48156485474,24.0,0.0,1.0,0.0,17.0,2.0,716.47
48356.301587218666,4.5,119.0,3.3,0.0,32.9,31.2,30.6,30.5,29.5,0.0,1009.69,51.71,37.58,58262.23,911.95,4.3,134.0,3.5,0.0,33.0,31.3,30.8,30.7,29.5,49523.0925732837,55253.765436649526,25.0,10.0,1.0,0.0,17.0,2.0,696.43
42409.72880954814,4.5,119.0,3.3,0.0,32.9,31.2,30.6,30.5,29.5,0.0,1009.58,51.48,37.84,56673.97,849.01,4.3,134.0,3.5,0.0,33.0,31.3,30.8,30.7,29.5,48356.301587218666,49523.0925732837,26.0,20.0,1.0,0.0,17.0,2.0,647.16
37291.03901585464,4.5,119.0,3.3,0.0,32.9,31.2,30.6,30.5,29.5,0.0,1009.51,51.41,37.83,53730.87,786.44,4.3,134.0,3.5,0.0,33.0,31.3,30.8,30.7,29.5,42409.72880954814,48356.301587218666,27.0,30.0,1.0,0.0,17.0,2.0,552.82
35431.31760605378,4.5,119.0,3.3,0.0,32.9,31.2,30.6,30.5,29.5,0.0,1009.34,51.58,37.55,48419.31,674.03,4.3,134.0,3.5,0.0,33.0,31.3,30.8,30.7,29.5,37291.03901585464,42409.72880954814,28.0,40.0,1.0,0.0,17.0,2.0,491.78
32137.662271631678,4.5,119.0,3.3,0.0,32.9,31.2,30.6,30.5,29.5,0.0,1009.23,50.58,38.35,43345.83,551.12,4.3,134.0,3.5,0.0,33.0,31.3,30.8,30.7,29.5,35431.31760605378,37291.03901585464,29.0,50.0,1.0,0.0,17.0,2.0,513.47
28956.848507917082,7.7,135.0,1.2,0.0,32.3,31.7,30.9,30.4,29.5,0.0,1009.16,49.31,39.66,39219.61,470.3,5.5,117.0,3.3,0.0,34.0,32.0,31.1,30.7,29.5,32137.662271631678,35431.31760605378,30.0,0.0,1.0,0.0,17.0,2.0,343.17
19658.95013873224,7.7,135.0,1.2,0.0,32.3,31.7,30.9,30.4,29.5,0.0,1008.52,47.17,41.03,16747.25,196.39,5.5,117.0,3.3,0.0,34.0,32.0,31.1,30.7,29.5,28956.848507917082,32137.662271631678,31.0,10.0,1.0,0.0,17.0,2.0,312.76
16503.14466681253,7.7,135.0,1.2,0.0,32.3,31.7,30.9,30.4,29.5,0.0,1008.27,41.17,48.41,10299.25,26.74,5.5,117.0,3.3,0.0,34.0,32.0,31.1,30.7,29.5,19658.95013873224,28956.848507917082,32.0,20.0,1.0,0.0,17.0,2.0,155.1
14031.91895125689,7.7,135.0,1.2,0.0,32.3,31.7,30.9,30.4,29.5,0.0,1008.18,37.61,60.51,11376.84,29.96,5.5,117.0,3.3,0.0,34.0,32.0,31.1,30.7,29.5,16503.14466681253,19658.95013873224,33.0,30.0,1.0,0.0,17.0,2.0,58.47
12193.994774117597,7.7,135.0,1.2,0.0,32.3,31.7,30.9,30.4,29.5,0.0,1008.15,36.37,65.17,9867.25,21.72,5.5,117.0,3.3,0.0,34.0,32.0,31.1,30.7,29.5,14031.91895125689,16503.14466681253,34.0,40.0,1.0,0.0,17.0,2.0,41.87
10727.760490074706,7.7,135.0,1.2,0.0,32.3,31.7,30.9,30.4,29.5,0.0,1008.27,35.46,69.75,12179.17,33.13,5.5,117.0,3.3,0.0,34.0,32.0,31.1,30.7,29.5,12193.994774117597,14031.91895125689,35.0,50.0,1.0,0.0,17.0,2.0,33.36
9404.644892672439,5.6,144.0,0.1,0.0,31.7,31.8,31.2,30.4,29.5,0.0,1008.23,35.04,70.73,8881.0,16.33,4.8,190.0,1.2,0.0,33.5,32.6,31.5,30.6,29.5,10727.760490074706,12193.994774117597,36.0,0.0,1.0,0.0,17.0,2.0,3.39
7876.46529888254,5.6,144.0,0.1,0.0,31.7,31.8,31.2,30.4,29.5,0.0,1008.31,34.05,73.88,6417.17,8.27,4.8,190.0,1.2,0.0,33.5,32.6,31.5,30.6,29.5,9404.644892672439,10727.760490074706,37.0,10.0,1.0,0.0,17.0,2.0,6.41
6449.423313809331,5.6,144.0,0.1,0.0,31.7,31.8,31.2,30.4,29.5,0.0,1008.44,33.17,78.26,5897.25,7.12,4.8,190.0,1.2,0.0,33.5,32.6,31.5,30.6,29.5,7876.46529888254,9404.644892672439,38.0,20.0,1.0,0.0,17.0,2.0,1.93
4962.69336702182,5.6,144.0,0.1,0.0,31.7,31.8,31.2,30.4,29.5,0.0,1008.46,32.82,80.11,6633.08,9.18,4.8,190.0,1.2,0.0,33.5,32.6,31.5,30.6,29.5,6449.423313809331,7876.46529888254,39.0,30.0,1.0,0.0,17.0,2.0,0.0
4164.7370776884545,5.6,144.0,0.1,0.0,31.7,31.8,31.2,30.4,29.5,0.0,1008.47,32.63,80.4,3964.92,3.29,4.8,190.0,1.2,0.0,33.5,32.6,31.5,30.6,29.5,4962.69336702182,6449.423313809331,40.0,40.0,1.0,0.0,17.0,2.0,0.0
3501.175758537686,5.6,144.0,0.1,0.0,31.7,31.8,31.2,30.4,29.5,0.0,1008.51,32.18,82.02,3769.08,2.85,4.8,190.0,1.2,0.0,33.5,32.6,31.5,30.6,29.5,4164.7370776884545,4962.69336702182,41.0,50.0,1.0,0.0,17.0,2.0,6.52
3167.997567436421,3.8,280.0,0.2,0.0,31.5,31.8,31.4,30.4,29.5,0.0,1008.64,32.07,81.93,3196.42,2.07,6.1,134.0,0.1,0.0,32.5,32.7,31.8,30.6,29.4,3501.175758537686,4164.7370776884545,42.0,0.0,1.0,0.0,17.0,2.0,0.0
3013.009340128751,3.8,280.0,0.2,0.0,31.5,31.8,31.4,30.4,29.5,0.0,1008.76,31.93,80.52,3660.58,2.57,6.1,134.0,0.1,0.0,32.5,32.7,31.8,30.6,29.4,3167.997567436421,3501.175758537686,43.0,10.0,1.0,0.0,17.0,2.0,0.0
2762.277750001428,3.8,280.0,0.2,0.0,31.5,31.8,31.4,30.4,29.5,0.0,1008.83,31.89,80.54,2686.42,1.48,6.1,134.0,0.1,0.0,32.5,32.7,31.8,30.6,29.4,3013.009340128751,3167.997567436421,44.0,20.0,1.0,0.0,17.0,2.0,0.0
2539.8786935617095,3.8,280.0,0.2,0.0,31.5,31.8,31.4,30.4,29.5,0.0,1008.96,31.5,80.65,1042.67,0.28,6.1,134.0,0.1,0.0,32.5,32.7,31.8,30.6,29.4,2762.277750001428,3013.009340128751,45.0,30.0,1.0,0.0,17.0,2.0,0.0
2482.593063694548,3.8,280.0,0.2,0.0,31.5,31.8,31.4,30.4,29.5,0.0,1009.06,30.87,82.05,745.17,0.15,6.1,134.0,0.1,0.0,32.5,32.7,31.8,30.6,29.4,2539.8786935617095,2762.277750001428,46.0,40.0,1.0,0.0,17.0,2.0,0.0
2463.5579991439104,3.8,280.0,0.2,0.0,31.5,31.8,31.4,30.4,29.5,0.0,1009.22,29.66,87.58,824.84,0.18,6.1,134.0,0.1,0.0,32.5,32.7,31.8,30.6,29.4,2482.593063694548,2539.8786935617095,47.0,50.0,1.0,0.0,17.0,2.0,0.0
66524.65421252475,2.5,193.0,2.2,0.0,32.0,31.3,31.5,31.4,29.7,0.0,1014.31,49.94,33.41,40631.64,454.04,2.1,241.0,1.9,0.0,30.5,30.0,30.3,30.8,29.7,61239.11,59607.19,0.0,0.0,1.0,0.0,17.0,2.0,1014.96
69460.98057378341,2.5,193.0,2.2,0.0,32.0,31.3,31.5,31.4,29.7,0.0,1014.76,49.84,36.53,62583.9,1006.04,2.1,241.0,1.9,0.0,30.5,30.0,30.3,30.8,29.7,66524.65421252475,61239.11,1.0,10.0,1.0,0.0,17.0,2.0,1096.11
70633.17276239341,2.5,193.0,2.2,0.0,32.0,31.3,31.5,31.4,29.7,0.0,1014.38,50.48,34.41,47691.74,636.65,2.1,241.0,1.9,0.0,30.5,30.0,30.3,30.8,29.7,69460.98057378341,66524.65421252475,2.0,20.0,1.0,0.0,17.0,2.0,972.8
73168.25322810376,2.5,193.0,2.2,0.0,32.0,31.3,31.5,31.4,29.7,0.0,1014.86,51.59,35.39,73880.13,1226.98,2.1,241.0,1.9,0.0,30.5,30.0,30.3,30.8,29.7,70633.17276239341,69460.98057378341,3.0,30.0,1.0,0.0,17.0,2.0,1139.22
78277.93849609881,2.5,193.0,2.2,0.0,32.0,31.3,31.5,31.4,29.7,0.0,1014.75,52.62,34.53,76183.37,1257.11,2.1,241.0,1.9,0.0,30.5,30.0,30.3,30.8,29.7,73168.25322810376,70633.17276239341,4.0,40.0,1.0,0.0,17.0,2.0,1201.41
82939.70446708915,2.5,193.0,2.2,0.0,32.0,31.3,31.5,31.4,29.7,0.0,1014.71,53.94,33.6,82816.17,1298.49,2.1,241.0,1.9,0.0,30.5,30.0,30.3,30.8,29.7,78277.93849609881,73168.25322810376,5.0,50.0,1.0,0.0,17.0,2.0,1339.22
91256.4692116102,2.6,201.0,2.9,0.0,34.5,31.8,31.6,31.4,29.7,0.0,1014.77,54.41,33.16,87627.3,1342.63,2.6,213.0,2.6,0.0,32.8,30.4,30.3,30.8,29.7,82939.70446708915,78277.93849609881,6.0,0.0,1.0,0.0,17.0,2.0,1493.35
91554.144736475,2.6,201.0,2.9,0.0,34.5,31.8,31.6,31.4,29.7,0.0,1014.33,53.12,33.13,63213.16,837.41,2.6,213.0,2.6,0.0,32.8,30.4,30.3,30.8,29.7,91256.4692116102,82939.70446708915,7.0,10.0,1.0,0.0,17.0,2.0,1394.6
88684.48783946155,2.6,201.0,2.9,0.0,34.5,31.8,31.6,31.4,29.7,0.0,1013.91,47.9,36.5,35736.59,277.87,2.6,213.0,2.6,0.0,32.8,30.4,30.3,30.8,29.7,91554.144736475,91256.4692116102,8.0,20.0,1.0,0.0,17.0,2.0,1067.83
83516.74342328742,2.6,201.0,2.9,0.0,34.5,31.8,31.6,31.4,29.7,0.0,1013.91,42.55,43.12,29278.92,187.33,2.6,213.0,2.6,0.0,32.8,30.4,30.3,30.8,29.7,88684.48783946155,91554.144736475,9.0,30.0,1.0,0.0,17.0,2.0,953.79
78361.24109705986,2.6,201.0,2.9,0.0,34.5,31.8,31.6,31.4,29.7,0.0,1014.57,42.67,46.74,66095.55,948.74,2.6,213.0,2.6,0.0,32.8,30.4,30.3,30.8,29.7,83516.74342328742,88684.48783946155,10.0,40.0,1.0,0.0,17.0,2.0,1123.01
77988.99869981766,2.6,201.0,2.9,0.0,34.5,31.8,31.6,31.4,29.7,0.0,1014.62,47.78,40.96,81803.27,1268.3,2.6,213.0,2.6,0.0,32.8,30.4,30.3,30.8,29.7,78361.24109705986,83516.74342328742,11.0,50.0,1.0,0.0,17.0,2.0,1183.53
84920.35980712442,2.2,201.0,3.3,0.0,36.8,32.5,31.8,31.3,29.8,0.0,1014.35,51.03,37.19,85820.91,1333.63,2.2,96.0,2.5,0.0,34.3,31.0,30.5,30.7,29.7,77988.99869981766,78361.24109705986,12.0,0.0,1.0,0.0,17.0,2.0,1382.41
86702.30870718363,2.2,201.0,3.3,0.0,36.8,32.5,31.8,31.3,29.8,0.0,1014.14,52.27,35.56,84123.76,1308.9,2.2,96.0,2.5,0.0,34.3,31.0,30.5,30.7,29.7,84920.35980712442,77988.99869981766,13.0,10.0,1.0,0.0,17.0,2.0,1375.24
83738.1453926388,2.2,201.0,3.3,0.0,36.8,32.5,31.8,31.3,29.8,0.0,1014.11,52.33,35.43,82206.67,1300.1,2.2,96.0,2.5,0.0,34.3,31.0,30.5,30.7,29.7,86702.30870718363,84920.35980712442,14.0,20.0,1.0,0.0,17.0,2.0,1332.69
82645.06154323742,2.2,201.0,3.3,0.0,36.8,32.5,31.8,31.3,29.8,0.0,1014.05,51.96,35.76,81242.11,1295.25,2.2,96.0,2.5,0.0,34.3,31.0,30.5,30.7,29.7,83738.1453926388,86702.30870718363,15.0,30.0,1.0,0.0,17.0,2.0,1365.69
80292.42115644466,2.2,201.0,3.3,0.0,36.8,32.5,31.8,31.3,29.8,0.0,1014.03,51.84,36.03,78989.9,1285.89,2.2,96.0,2.5,0.0,34.3,31.0,30.5,30.7,29.7,82645.06154323742,83738.1453926388,16.0,40.0,1.0,0.0,17.0,2.0,1324.23
75354.26596240685,2.2,201.0,3.3,0.0,36.8,32.5,31.8,31.3,29.8,0.0,1013.88,51.43,36.94,77262.57,1256.98,2.2,96.0,2.5,0.0,34.3,31.0,30.5,30.7,29.7,80292.42115644466,82645.06154323742,17.0,50.0,1.0,0.0,17.0,2.0,1281.37
73082.76599009891,2.5,234.0,3.5,0.0,38.2,33.4,32.1,31.3,29.8,0.0,1013.69,52.03,36.52,76299.45,1234.07,4.0,123.0,3.5,0.0,36.2,31.9,30.8,30.7,29.7,75354.26596240685,80292.42115644466,18.0,0.0,1.0,0.0,17.0,2.0,1091.66
72782.79908008609,2.5,234.0,3.5,0.0,38.2,33.4,32.1,31.3,29.8,0.0,1013.66,52.57,36.15,74353.97,1209.33,4.0,123.0,3.5,0.0,36.2,31.9,30.8,30.7,29.7,73082.76599009891,75354.26596240685,19.0,10.0,1.0,0.0,17.0,2.0,1089.15
68466.28651098588,2.5,234.0,3.5,0.0,38.2,33.4,32.1,31.3,29.8,0.0,1013.55,52.43,36.4,72634.28,1173.87,4.0,123.0,3.5,0.0,36.2,31.9,30.8,30.7,29.7,72782.79908008609,73082.76599009891,20.0,20.0,1.0,0.0,17.0,2.0,1074.32
65074.3414219148,2.5,234.0,3.5,0.0,38.2,33.4,32.1,31.3,29.8,0.0,1013.48,52.42,36.35,71051.85,1141.5,4.0,123.0,3.5,0.0,36.2,31.9,30.8,30.7,29.7,68466.28651098588,72782.79908008609,21.0,30.0,1.0,0.0,17.0,2.0,1045.27
60247.780808593874,2.5,234.0,3.5,0.0,38.2,33.4,32.1,31.3,29.8,0.0,1013.33,52.63,36.49,68732.09,1094.5,4.0,123.0,3.5,0.0,36.2,31.9,30.8,30.7,29.7,65074.3414219148,68466.28651098588,22.0,40.0,1.0,0.0,17.0,2.0,975.7
57151.65218470669,2.5,234.0,3.5,0.0,38.2,33.4,32.1,31.3,29.8,0.0,1013.36,52.83,36.25,64142.86,1049.14,4.0,123.0,3.5,0.0,36.2,31.9,30.8,30.7,29.7,60247.780808593874,65074.3414219148,23.0,50.0,1.0,0.0,17.0,2.0,1012.13
51797.12604293525,2.6,68.0,3.6,0.0,37.6,34.4,32.6,31.3,29.8,0.0,1013.38,52.56,36.58,60093.96,988.53,3.5,243.0,3.6,0.0,36.0,32.9,31.3,30.7,29.7,57151.65218470669,60247.780808593874,24.0,0.0,1.0,0.0,17.0,2.0,869.4
49624.16935029596,2.6,68.0,3.6,0.0,37.6,34.4,32.6,31.3,29.8,0.0,1013.35,52.34,36.91,58432.04,928.83,3.5,243.0,3.6,0.0,36.0,32.9,31.3,30.7,29.7,51797.12604293525,57151.65218470669,25.0,10.0,1.0,0.0,17.0,2.0,766.26
48225.74276629898,2.6,68.0,3.6,0.0,37.6,34.4,32.6,31.3,29.8,0.0,1013.41,52.27,36.79,57169.01,864.17,3.5,243.0,3.6,0.0,36.0,32.9,31.3,30.7,29.7,49624.16935029596,51797.12604293525,26.0,20.0,1.0,0.0,17.0,2.0,770.48
43629.22129017776,2.6,68.0,3.6,0.0,37.6,34.4,32.6,31.3,29.8,0.0,1013.3,52.71,36.41,54361.75,808.13,3.5,243.0,3.6,0.0,36.0,32.9,31.3,30.7,29.7,48225.74276629898,49624.16935029596,27.0,30.0,1.0,0.0,17.0,2.0,699.21
41530.723694035434,2.6,68.0,3.6,0.0,37.6,34.4,32.6,31.3,29.8,0.0,1013.23,52.94,36.16,50836.65,730.29,3.5,243.0,3.6,0.0,36.0,32.9,31.3,30.7,29.7,43629.22129017776,48225.74276629898,28.0,40.0,1.0,0.0,17.0,2.0,641.54
37836.74322912987,2.6,68.0,3.6,0.0,37.6,34.4,32.6,31.3,29.8,0.0,1013.14,52.58,36.18,47297.88,643.93,3.5,243.0,3.6,0.0,36.0,32.9,31.3,30.7,29.7,41530.723694035434,43629.22129017776,29.0,50.0,1.0,0.0,17.0,2.0,612.69
32452.85586665317,2.6,160.0,3.4,0.0,38.2,35.2,33.1,31.3,29.8,0.0,1013.09,52.67,36.12,43351.59,568.8,3.4,122.0,3.3,0.0,36.7,33.8,31.9,30.6,29.7,37836.74322912987,41530.723694035434,30.0,0.0,1.0,0.0,17.0,2.0,448.98
21993.38407715371,2.6,160.0,3.4,0.0,38.2,35.2,33.1,31.3,29.8,0.0,1012.63,50.82,37.03,20536.4,308.27,3.4,122.0,3.3,0.0,36.7,33.8,31.9,30.6,29.7,32452.85586665317,37836.74322912987,31.0,10.0,1.0,0.0,17.0,2.0,467.21
17706.785676751297,2.6,160.0,3.4,0.0,38.2,35.2,33.1,31.3,29.8,0.0,1012.54,43.41,42.45,6550.25,10.48,3.4,122.0,3.3,0.0,36.7,33.8,31.9,30.6,29.7,21993.38407715371,32452.85586665317,32.0,20.0,1.0,0.0,17.0,2.0,163.99
14052.464106416357,2.6,160.0,3.4,0.0,38.2,35.2,33.1,31.3,29.8,0.0,1012.62,37.53,54.35,6055.17,7.82,3.4,122.0,3.3,0.0,36.7,33.8,31.9,30.6,29.7,17706.785676751297,21993.38407715371,33.0,30.0,1.0,0.0,17.0,2.0,60.88
11325.056646235818,2.6,160.0,3.4,0.0,38.2,35.2,33.1,31.3,29.8,0.0,1012.66,35.32,61.97,6005.5,7.32,3.4,122.0,3.3,0.0,36.7,33.8,31.9,30.6,29.7,14052.464106416357,17706.785676751297,34.0,40.0,1.0,0.0,17.0,2.0,21.41
9876.584740052602,2.6,160.0,3.4,0.0,38.2,35.2,33.1,31.3,29.8,0.0,1012.66,34.84,65.07,5792.5,6.8,3.4,122.0,3.3,0.0,36.7,33.8,31.9,30.6,29.7,11325.056646235818,14052.464106416357,35.0,50.0,1.0,0.0,17.0,2.0,14.27
10342.057989253552,4.4,65.0,2.8,0.0,38.4,35.9,33.7,31.3,29.8,0.0,1012.71,34.67,65.02,5742.08,6.65,3.5,137.0,2.9,0.0,37.2,34.6,32.5,30.7,29.7,9876.584740052602,11325.056646235818,36.0,0.0,1.0,0.0,17.0,2.0,13.84
10625.787058266265,4.4,65.0,2.8,0.0,38.4,35.9,33.7,31.3,29.8,0.0,1012.77,34.22,67.01,5622.42,6.45,3.5,137.0,2.9,0.0,37.2,34.6,32.5,30.7,29.7,10342.057989253552,9876.584740052602,37.0,10.0,1.0,0.0,17.0,2.0,14.45
10830.672841246094,4.4,65.0,2.8,0.0,38.4,35.9,33.7,31.3,29.8,0.0,1012.73,34.1,68.6,5593.92,6.42,3.5,137.0,2.9,0.0,37.2,34.6,32.5,30.7,29.7,10625.787058266265,10342.057989253552,38.0,20.0,1.0,0.0,17.0,2.0,14.23
10124.525293137163,4.4,65.0,2.8,0.0,38.4,35.9,33.7,31.3,29.8,0.0,1012.61,33.93,70.58,5666.42,6.75,3.5,137.0,2.9,0.0,37.2,34.6,32.5,30.7,29.7,10830.672841246094,10625.787058266265,39.0,30.0,1.0,0.0,17.0,2.0,15.99
